source_file,invoice_number,Sender company_name,Charge Classification Code,Charge Category Code,Net Amount,Volume Units,Billed Weight Lbs,Zone,Mode,Weight Bucket,Weight Bucket Sort,charge_description_raw,charge_description_ups,Charge Description,mapping_status,transportation_mode,category_1,category_2,category_3,category_4,category_5
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,ACC,FTP,18.540000,1,0.000000,8,Ground,0-1 lbs,1,Third Party Billing Service,Third Party Billing Service,Third Party Billing Service,MAPPED,Other,Other / Penalties,Other Admin,Accessorials,Other Unclassified,3rd Party
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,FRT,001,124.990000,1,10.000000,104,International Import,6-10 lbs,3,Next Day Air Commercial Third Party,Next Day Air Commercial Third Party,Next Day Air Commercial Third Party,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Next Day Air,Next Day Air Commercial
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,FRT,012,31.060000,1,4.000000,308,Air,2-5 lbs,2,3 Day Select Commercial Third Party,3 Day Select Commercial Third Party,3 Day Select Commercial Third Party,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,3 Day Select,3 Day Commercial
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,FRT,002,32.760000,1,2.600000,206,International Export,2-5 lbs,2,2nd Day Air Residential Third Party,2nd Day Air Residential Third Party,2nd Day Air Residential Third Party,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,2nd Day Air,2nd Day Air Residential
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,ACC,ADS,8.700000,1,0.000000,6,Ground,0-1 lbs,1,Adult Signature Required,Adult Signature Required,Adult Signature Required,MAPPED,Other,Accessorial Surcharge,Miscellaneous,Accessorials,Other Unclassified,Address Correction
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,FRT,014,322.490000,1,27.200000,105,International Import,21-50 lbs,5,Next Day Air Early Commercial Third Party,Next Day Air Early Commercial Third Party,Next Day Air Early Commercial Third Party,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Next Day Air,Next Day Air Early Commercial
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,ACC,SUR,30.000000,1,0.000000,105,International Import,0-1 lbs,1,Early Surcharge,Early Surcharge,Early Surcharge,MAPPED,Other,Other / Penalties,Miscellaneous,Other / Penalties,Other Unclassified,Other
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,FRT,013,177.770000,1,21.000000,135,International Import,21-50 lbs,5,Next Day Air Saver Commercial Third Party,Next Day Air Saver Commercial Third Party,Next Day Air Saver Commercial Third Party,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Next Day Air,Next Day Air Saver Commercial
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,FRT,003,6.890000,1,16.100000,2,Ground,11-20 lbs,4,Ground Hundredweight Third Party,Ground Hundredweight Third Party,Ground Hundredweight Third Party,MAPPED,LTL,Base Freight,LTL / Hundredweight,LTL Freight,LTL (Hundredweight),Ground Hundredweight
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,ACC,CNS,1.000000,1,0.000000,4,Ground,0-1 lbs,1,UPS carbon neutral,UPS carbon neutral,UPS carbon neutral,MAPPED,Other,Other / Penalties,Miscellaneous,Other / Penalties,Other Unclassified,Carbon Neutral
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,FRT,001,287.870000,1,18.300000,107,International Import,11-20 lbs,4,Next Day Air Residential Third Party,Next Day Air Residential Third Party,Next Day Air Residential Third Party,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Next Day Air,Next Day Air Residential
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,FRT,003,23.900000,1,35.000000,5,Ground,21-50 lbs,5,Returns Ground,Returns Ground,Returns Ground,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Returns,Returns
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,ACC,ALP,1.050000,1,0.000000,5,Ground,0-1 lbs,1,Returns Print Label,Returns Print Label,Returns Print Label,MAPPED,Other,Other / Penalties,Returns,Base Freight,Returns,Returns
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,FSC,FSC,37.940000,1,0.000000,5,Ground,0-1 lbs,1,Returns Fuel Surcharge,Returns Fuel Surcharge,Returns Fuel Surcharge,MAPPED,Other,Fuel Surcharge,Fuel Surcharge,Fuel Surcharge,Returns,Returns
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,ADJ,ADC,11.750000,1,0.000000,0,Ground,0-1 lbs,1,Address Correction Ground,Address Correction Ground,Address Correction Ground,MAPPED,Other,Base Freight,Other Admin,Base Freight,Ground,Address Correction
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,ADJ,ADC,3.170000,1,0.000000,0,Ground,0-1 lbs,1,Address Correction Fuel Surcharge,Address Correction Fuel Surcharge,Address Correction Fuel Surcharge,MAPPED,Other,Fuel Surcharge,Other Admin,Fuel Surcharge,Fuel Surcharge,Address Correction
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,ADJ,DIN,8.890000,1,4.000000,5,Ground,2-5 lbs,2,Ground Return to Sender,Ground Return to Sender,Ground Return to Sender,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Returns,Returns
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,ADJ,DIN,21.000000,1,0.000000,5,Ground,0-1 lbs,1,Return To Sender - Web Request,Return To Sender - Web Request,Return To Sender - Web Request,MAPPED,Other,Other / Penalties,Returns,Other / Penalties,Returns,Returns
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,ADJ,DIN,21.000000,1,0.000000,2,Ground,0-1 lbs,1,Reroute - Web Request,Reroute - Web Request,Reroute - Web Request,MAPPED,Other,Other / Penalties,Miscellaneous,Other / Penalties,Address Errors,Other
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,RTN,RTS,9.550000,1,7.000000,5,Ground,6-10 lbs,3,Ground Undeliverable Return,Ground Undeliverable Return,Ground Undeliverable Return,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Returns,Returns
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,,,0.000000,1,0.000000,,Ground,0-1 lbs,1,Billing Adjustment for  W/E 12/13/2025,Billing Adjustment for  W/E 12/13/2025,Billing Adjustment for  W/E 12/13/2025,MAPPED,Other,Other / Penalties,Other Admin,Other / Penalties,Adjustments,Billing Adjustment
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,FRT,COM,1.000000,1,35.000000,3,Ground,21-50 lbs,5,Commercial Adjustment,Commercial Adjustment,Commercial Adjustment,MAPPED,Other,Other / Penalties,Other Admin,Other / Penalties,Other Unclassified,Other
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,ACC,RES,1.000000,1,0.000000,3,Ground,0-1 lbs,1,Residential Surcharge Adjustment,Residential Surcharge Adjustment,Residential Surcharge Adjustment,MAPPED,Other,Accessorial Surcharge,Other Admin,Accessorials,Residential,Other
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,ACC,DSR,1.000000,1,0.000000,3,Ground,0-1 lbs,1,Demand Surcharge - Residential Adjustment,Demand Surcharge - Residential Adjustment,Demand Surcharge - Residential Adjustment,MAPPED,Other,Accessorial Surcharge,Other Admin,Accessorials,Residential,Other
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,FSC,FSC,1.000000,1,0.000000,3,Ground,0-1 lbs,1,Fuel Surcharge Adjustment,Fuel Surcharge Adjustment,Fuel Surcharge Adjustment,MAPPED,Other,Fuel Surcharge,Other Admin,Fuel Surcharge,Fuel Surcharge,Other
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,ACC,FTP,0.000000,1,0.000000,3,Ground,0-1 lbs,1,Third Party Billing Service Adjustment,Third Party Billing Service Adjustment,Third Party Billing Service Adjustment,MAPPED,Other,Other / Penalties,Other Admin,Accessorials,Other Unclassified,3rd Party
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,FRT,RES,1.000000,1,7.000000,4,Ground,6-10 lbs,3,Residential Adjustment,Residential Adjustment,Residential Adjustment,MAPPED,Other,Accessorial Surcharge,Other Admin,Accessorials,Residential,Other
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,ACC,RDR,1.000000,1,0.000000,7,Ground,0-1 lbs,1,Delivery Area Surcharge Adjustment,Delivery Area Surcharge Adjustment,Delivery Area Surcharge Adjustment,MAPPED,Other,Accessorial Surcharge,Other Admin,Accessorials,Delivery Area,DAS
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,ADJ,SCC,4.410000,1,321.000000,7,Ground,100+ lbs,7,Shipping Charge Correction Ground,Shipping Charge Correction Ground,Shipping Charge Correction Ground,MAPPED,Other,Base Freight,Other Admin,Base Freight,Ground,Correction
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,ADJ,SCC,1.040000,1,0.000000,7,Ground,0-1 lbs,1,Shipping Charge Correction Fuel Surcharge,Shipping Charge Correction Fuel Surcharge,Shipping Charge Correction Fuel Surcharge,MAPPED,Other,Fuel Surcharge,Other Admin,Fuel Surcharge,Fuel Surcharge,Correction
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,ADJ,SCC,0.000000,1,25.000000,7,Ground,21-50 lbs,5,Shipping Charge Correction,Shipping Charge Correction,Shipping Charge Correction,MAPPED,Other,Other / Penalties,Other Admin,Other / Penalties,Adjustments,Correction
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,ADJ,SCC,0.080000,1,0.000000,4,Ground,0-1 lbs,1,Shipping Charge Correction Third Party Billing Service,Shipping Charge Correction Third Party Billing Service,Shipping Charge Correction Third Party Billing Service,MAPPED,Other,Other / Penalties,Other Admin,Accessorials,Adjustments,Correction
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,ADJ,SCC,134.880000,1,280.000000,207,International Export,100+ lbs,7,Shipping Charge Correction 2nd Day Air,Shipping Charge Correction 2nd Day Air,Shipping Charge Correction 2nd Day Air,MAPPED,Other,Base Freight,Other Admin,Base Freight,2nd Day Air,Correction
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,ADJ,SCC,3.000000,1,24.000000,5,Ground,21-50 lbs,5,Shipping Charge Correction Ground Undeliverable Return,Shipping Charge Correction Ground Undeliverable Return,Shipping Charge Correction Ground Undeliverable Return,MAPPED,Other,Base Freight,Other Admin,Base Freight,Returns,Correction
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,ADJ,SCC,108.800000,1,128.000000,105,International Import,100+ lbs,7,Shipping Charge Correction Next Day Air,Shipping Charge Correction Next Day Air,Shipping Charge Correction Next Day Air,MAPPED,Other,Base Freight,Other Admin,Base Freight,Next Day Air,Correction
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,ADJ,SCC,12.000000,1,4.000000,308,Air,2-5 lbs,2,Shipping Charge Correction 3 Day Select,Shipping Charge Correction 3 Day Select,Shipping Charge Correction 3 Day Select,MAPPED,Other,Base Freight,Other Admin,Base Freight,3 Day Select,Correction
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,ADJ,SCC,14.000000,1,28.000000,105,International Import,21-50 lbs,5,Shipping Charge Correction Next Day Air Early,Shipping Charge Correction Next Day Air Early,Shipping Charge Correction Next Day Air Early,MAPPED,Other,Base Freight,Other Admin,Base Freight,Next Day Air,Correction
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,ADJ,SCC,13.000000,1,0.000000,133,International Import,0-1 lbs,1,Shipping Charge Correction Next Day Air Saver,Shipping Charge Correction Next Day Air Saver,Shipping Charge Correction Next Day Air Saver,MAPPED,Other,Base Freight,Other Admin,Base Freight,Next Day Air,Correction
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,ADJ,SCC,10.800000,1,0.000000,133,International Import,0-1 lbs,1,Shipping Charge Correction Demand Surcharge Addl Handling,Shipping Charge Correction Demand Surcharge Addl Handling,Shipping Charge Correction Demand Surcharge Addl Handling,MAPPED,Other,Accessorial Surcharge,Other Admin,Other / Penalties,Handling & Size,Correction
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,ADJ,SCC,31.000000,1,0.000000,133,International Import,0-1 lbs,1,Shipping Charge Correction Additional Handling - Length+Girth,Shipping Charge Correction Additional Handling - Length+Girth,Shipping Charge Correction Additional Handling - Length+Girth,MAPPED,Other,Accessorial Surcharge,Other Admin,Other / Penalties,Handling & Size,Correction
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,MIS,GSR,1.000000,1,24.000000,107,International Import,21-50 lbs,5,GSR Next Day Air Commercial Third Party,GSR Next Day Air Commercial Third Party,GSR Next Day Air Commercial Third Party,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Next Day Air,GSR
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,MIS,GSR,3.000000,1,0.000000,107,International Import,0-1 lbs,1,GSR Demand Surcharge - Commercial,GSR Demand Surcharge - Commercial,GSR Demand Surcharge - Commercial,MAPPED,Other,Other / Penalties,Peak/Demand,Other / Penalties,Other Unclassified,GSR
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,MIS,GSR,1.000000,1,0.000000,107,International Import,0-1 lbs,1,GSR Shipping Charge Correction,GSR Shipping Charge Correction,GSR Shipping Charge Correction,MAPPED,Other,Other / Penalties,Other Admin,Other / Penalties,Adjustments,GSR
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,MIS,GSR,1.000000,1,30.000000,105,International Import,21-50 lbs,5,GSR Next Day Air Commercial,GSR Next Day Air Commercial,GSR Next Day Air Commercial,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Next Day Air,GSR
UTF-8'Invoice_000000376E74505_121325_2Club_Colors.csv,000000376E74505,Club Colors,FRT,205,205.000000,1,0.000000,205,International Export,0-1 lbs,1,Service Charge,Service Charge,Service Charge,MAPPED,Other,Other / Penalties,Other Admin,Other / Penalties,Other Unclassified,Other
UTF-8'Invoice_000000376E74515_122025_1Club_Colors.csv,000000376E74515,Club Colors,SHP,ISS,39.200000,1,40.000000,7,Ground,21-50 lbs,5,Ground Commercial,Ground Commercial,Ground Commercial,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Ground,Ground Commercial
UTF-8'Invoice_000000376E74515_122025_1Club_Colors.csv,000000376E74515,Club Colors,SHP,ISS,62.230000,1,0.000000,7,Ground,0-1 lbs,1,Fuel Surcharge,Fuel Surcharge,Fuel Surcharge,MAPPED,Other,Fuel Surcharge,Fuel Surcharge,Fuel Surcharge,Fuel Surcharge,Other
UTF-8'Invoice_000000376E74515_122025_1Club_Colors.csv,000000376E74515,Club Colors,FRT,NSS,373.390000,1,0.000000,,Ground,0-1 lbs,1,Payment Processing Fee,Payment Processing Fee,Payment Processing Fee,MAPPED,Other,Other / Penalties,Miscellaneous,Other / Penalties,Other Unclassified,Other
UTF-8'Invoice_000000376E74515_122025_1Club_Colors.csv,000000376E74515,Club Colors,SHP,ISS,102.090000,1,33.000000,307,Air,21-50 lbs,5,3 Day Select Commercial,3 Day Select Commercial,3 Day Select Commercial,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,3 Day Select,3 Day Commercial
UTF-8'Invoice_000000376E74515_122025_1Club_Colors.csv,000000376E74515,Club Colors,SHP,ISS,2.050000,1,0.000000,307,Air,0-1 lbs,1,Demand Surcharge - Commercial,Demand Surcharge - Commercial,Demand Surcharge - Commercial,MAPPED,Other,Other / Penalties,Peak/Demand,Other / Penalties,Other Unclassified,Other
UTF-8'Invoice_000000376E74515_122025_1Club_Colors.csv,000000376E74515,Club Colors,SHP,ISS,2.100000,1,0.000000,5,Ground,0-1 lbs,1,Delivery Area Surcharge,Delivery Area Surcharge,Delivery Area Surcharge,MAPPED,Other,Accessorial Surcharge,Area Surcharge,Accessorials,Delivery Area,DAS
UTF-8'Invoice_000000376E74515_122025_1Club_Colors.csv,000000376E74515,Club Colors,SHP,ISS,18.230000,1,32.000000,4,Ground,21-50 lbs,5,Ground Residential,Ground Residential,Ground Residential,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Ground,Ground Residential
UTF-8'Invoice_000000376E74515_122025_1Club_Colors.csv,000000376E74515,Club Colors,SHP,ISS,3.660000,1,0.000000,4,Ground,0-1 lbs,1,Residential Surcharge,Residential Surcharge,Residential Surcharge,MAPPED,Other,Accessorial Surcharge,Residential Surcharge,Accessorials,Residential,Other
UTF-8'Invoice_000000376E74515_122025_1Club_Colors.csv,000000376E74515,Club Colors,SHP,ISS,4.150000,1,0.000000,4,Ground,0-1 lbs,1,Delivery Area Surcharge - Extended,Delivery Area Surcharge - Extended,Delivery Area Surcharge - Extended,MAPPED,Other,Accessorial Surcharge,Area Surcharge,Accessorials,Delivery Area,DAS
UTF-8'Invoice_000000376E74515_122025_1Club_Colors.csv,000000376E74515,Club Colors,SHP,ISS,1.000000,1,0.000000,4,Ground,0-1 lbs,1,Demand Surcharge - Residential,Demand Surcharge - Residential,Demand Surcharge - Residential,MAPPED,Other,Accessorial Surcharge,Residential Surcharge,Accessorials,Residential,Other
UTF-8'Invoice_000000376E74515_122025_1Club_Colors.csv,000000376E74515,Club Colors,SHP,ISS,77.970000,1,1.000000,107,International Import,0-1 lbs,1,Next Day Air Commercial,Next Day Air Commercial,Next Day Air Commercial,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Next Day Air,Next Day Air Commercial
UTF-8'Invoice_000000376E74515_122025_1Club_Colors.csv,000000376E74515,Club Colors,SHP,ISS,55.000000,1,0.000000,7,Ground,0-1 lbs,1,Addl. Handling weight,Addl. Handling weight,Addl. Handling weight,MAPPED,Other,Accessorial Surcharge,Handling,Other / Penalties,Handling & Size,Additional Handling
UTF-8'Invoice_000000376E74515_122025_1Club_Colors.csv,000000376E74515,Club Colors,SHP,ISS,10.800000,1,0.000000,7,Ground,0-1 lbs,1,Demand Surcharge Addl Handling,Demand Surcharge Addl Handling,Demand Surcharge Addl Handling,MAPPED,Other,Accessorial Surcharge,Handling,Other / Penalties,Handling & Size,Other
UTF-8'Invoice_000000376E74515_122025_1Club_Colors.csv,000000376E74515,Club Colors,SHP,ISS,157.400000,1,30.000000,206,International Export,21-50 lbs,5,2nd Day Air Commercial,2nd Day Air Commercial,2nd Day Air Commercial,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,2nd Day Air,2nd Day Air Commercial
UTF-8'Invoice_000000376E74515_122025_1Club_Colors.csv,000000376E74515,Club Colors,SHP,ISS,3.000000,1,24.000000,6,Ground,21-50 lbs,5,Ground Commercial Third Party,Ground Commercial Third Party,Ground Commercial Third Party,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Ground,Ground Commercial
UTF-8'Invoice_000000376E74515_122025_1Club_Colors.csv,000000376E74515,Club Colors,SHP,ISS,3.000000,1,2.100000,2,Ground,2-5 lbs,2,Ground Residential Third Party,Ground Residential Third Party,Ground Residential Third Party,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Ground,Ground Residential
UTF-8'Invoice_000000376E74515_122025_1Club_Colors.csv,000000376E74515,Club Colors,SHP,ISS,25.110000,1,3.000000,205,International Export,2-5 lbs,2,2nd Day Air Residential,2nd Day Air Residential,2nd Day Air Residential,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,2nd Day Air,2nd Day Air Residential
UTF-8'Invoice_000000376E74515_122025_1Club_Colors.csv,000000376E74515,Club Colors,SHP,ISS,252.120000,1,35.000000,135,International Import,21-50 lbs,5,Next Day Air Saver Commercial,Next Day Air Saver Commercial,Next Day Air Saver Commercial,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Next Day Air,Next Day Air Saver Commercial
UTF-8'Invoice_000000376E74515_122025_1Club_Colors.csv,000000376E74515,Club Colors,SHP,ISS,326.270000,1,23.000000,105,International Import,21-50 lbs,5,Next Day Air Early Commercial,Next Day Air Early Commercial,Next Day Air Early Commercial,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Next Day Air,Next Day Air Early Commercial
UTF-8'Invoice_000000376E74515_122025_1Club_Colors.csv,000000376E74515,Club Colors,SHP,ISS,30.000000,1,0.000000,105,International Import,0-1 lbs,1,Early Surcharge,Early Surcharge,Early Surcharge,MAPPED,Other,Other / Penalties,Miscellaneous,Other / Penalties,Other Unclassified,Other
UTF-8'Invoice_000000376E74515_122025_1Club_Colors.csv,000000376E74515,Club Colors,SHP,ISS,3.000000,1,36.000000,5,Ground,21-50 lbs,5,Ground Hundredweight Third Party,Ground Hundredweight Third Party,Ground Hundredweight Third Party,MAPPED,LTL,Base Freight,LTL / Hundredweight,LTL Freight,LTL (Hundredweight),Ground Hundredweight
UTF-8'Invoice_000000376E74515_122025_1Club_Colors.csv,000000376E74515,Club Colors,SHP,ISS,16.000000,1,0.000000,107,International Import,0-1 lbs,1,Saturday Delivery,Saturday Delivery,Saturday Delivery,MAPPED,Other,Other / Penalties,Miscellaneous,Other / Penalties,Other Unclassified,Other
UTF-8'Invoice_000000376E74515_122025_1Club_Colors.csv,000000376E74515,Club Colors,FRT,003,27.890000,1,16.000000,8,Ground,11-20 lbs,4,Ground Commercial Collect,Ground Commercial Collect,Ground Commercial Collect,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Ground,Ground Commercial
UTF-8'Invoice_000000376E74515_122025_1Club_Colors.csv,000000376E74515,Club Colors,FRT,003,8.720000,1,1.000000,7,Ground,0-1 lbs,1,Ground Residential Collect,Ground Residential Collect,Ground Residential Collect,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Ground,Ground Residential
UTF-8'Invoice_000000376E74515_122025_1Club_Colors.csv,000000376E74515,Club Colors,ACC,FTP,9.980000,1,0.000000,4,Ground,0-1 lbs,1,Third Party Billing Service,Third Party Billing Service,Third Party Billing Service,MAPPED,Other,Other / Penalties,Other Admin,Accessorials,Other Unclassified,3rd Party
UTF-8'Invoice_000000376E74515_122025_1Club_Colors.csv,000000376E74515,Club Colors,ACC,EVS,466.000000,1,0.000000,6,Ground,0-1 lbs,1,Declared Value,Declared Value,Declared Value,MAPPED,Other,Other / Penalties,Miscellaneous,Other / Penalties,Other Unclassified,Other
UTF-8'Invoice_000000376E74515_122025_1Club_Colors.csv,000000376E74515,Club Colors,ACC,ADS,8.700000,1,0.000000,6,Ground,0-1 lbs,1,Adult Signature Required,Adult Signature Required,Adult Signature Required,MAPPED,Other,Accessorial Surcharge,Miscellaneous,Accessorials,Other Unclassified,Address Correction
UTF-8'Invoice_000000376E74515_122025_1Club_Colors.csv,000000376E74515,Club Colors,FRT,007,95.540000,1,7.000000,81,Ground,6-10 lbs,3,Worldwide Express Third Party,Worldwide Express Third Party,Worldwide Express Third Party,MAPPED,Parcel,Base Freight,International,Base Freight,International,Worldwide
UTF-8'Invoice_000000376E74515_122025_1Club_Colors.csv,000000376E74515,Club Colors,ACC,PFC,1.000000,1,0.000000,81,Ground,0-1 lbs,1,Surge Fee - Com,Surge Fee - Com,Surge Fee - Com,MAPPED,Other,Other / Penalties,Peak/Demand,Other / Penalties,Other Unclassified,Other
UTF-8'Invoice_000000376E74515_122025_1Club_Colors.csv,000000376E74515,Club Colors,FRT,001,254.950000,1,32.000000,105,International Import,21-50 lbs,5,Next Day Air Commercial Third Party,Next Day Air Commercial Third Party,Next Day Air Commercial Third Party,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Next Day Air,Next Day Air Commercial
UTF-8'Invoice_000000376E74515_122025_1Club_Colors.csv,000000376E74515,Club Colors,FRT,013,218.670000,1,25.000000,135,International Import,21-50 lbs,5,Next Day Air Saver Commercial Third Party,Next Day Air Saver Commercial Third Party,Next Day Air Saver Commercial Third Party,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Next Day Air,Next Day Air Saver Commercial
UTF-8'Invoice_000000376E74515_122025_1Club_Colors.csv,000000376E74515,Club Colors,ACC,CNS,1.000000,1,0.000000,4,Ground,0-1 lbs,1,UPS carbon neutral,UPS carbon neutral,UPS carbon neutral,MAPPED,Other,Other / Penalties,Miscellaneous,Other / Penalties,Other Unclassified,Carbon Neutral
UTF-8'Invoice_000000376E74515_122025_1Club_Colors.csv,000000376E74515,Club Colors,FRT,002,37.760000,1,4.000000,206,International Export,2-5 lbs,2,2nd Day Air Commercial Third Party,2nd Day Air Commercial Third Party,2nd Day Air Commercial Third Party,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,2nd Day Air,2nd Day Air Commercial
UTF-8'Invoice_000000376E74515_122025_1Club_Colors.csv,000000376E74515,Club Colors,FRT,003,8.720000,1,5.000000,3,Ground,2-5 lbs,2,Returns Ground,Returns Ground,Returns Ground,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Returns,Returns
UTF-8'Invoice_000000376E74515_122025_1Club_Colors.csv,000000376E74515,Club Colors,ACC,LDC,2.680000,1,0.000000,3,Ground,0-1 lbs,1,Returns Delivery Area Surcharge - Extended,Returns Delivery Area Surcharge - Extended,Returns Delivery Area Surcharge - Extended,MAPPED,Other,Accessorial Surcharge,Area Surcharge,Base Freight,Returns,Returns
UTF-8'Invoice_000000376E74515_122025_1Club_Colors.csv,000000376E74515,Club Colors,ACC,ALP,1.050000,1,0.000000,3,Ground,0-1 lbs,1,Returns Print Label,Returns Print Label,Returns Print Label,MAPPED,Other,Other / Penalties,Returns,Base Freight,Returns,Returns
UTF-8'Invoice_000000376E74515_122025_1Club_Colors.csv,000000376E74515,Club Colors,FSC,FSC,20.180000,1,0.000000,3,Ground,0-1 lbs,1,Returns Fuel Surcharge,Returns Fuel Surcharge,Returns Fuel Surcharge,MAPPED,Other,Fuel Surcharge,Fuel Surcharge,Fuel Surcharge,Returns,Returns
UTF-8'Invoice_000000376E74515_122025_1Club_Colors.csv,000000376E74515,Club Colors,ACC,ART,13.500000,1,0.000000,,Ground,0-1 lbs,1,Returns 3 UPS Pickup Attempts,Returns 3 UPS Pickup Attempts,Returns 3 UPS Pickup Attempts,MAPPED,Other,Other / Penalties,Returns,Base Freight,Returns,Returns
UTF-8'Invoice_000000376E74515_122025_1Club_Colors.csv,000000376E74515,Club Colors,ADJ,ADC,11.750000,1,0.000000,0,Ground,0-1 lbs,1,Address Correction Ground,Address Correction Ground,Address Correction Ground,MAPPED,Other,Base Freight,Other Admin,Base Freight,Ground,Address Correction
